State,bs1,bs2,Location Code,Location
29,568,05515,607182,Nadahalli Kai 
29,568,05515,607183,Shettisara
29,568,05515,607184,Adaranthe
29,568,05515,607185,Masuru
29,568,05515,607186,Chikkanellur
29,568,05515,607187,Beluru
29,568,05515,607188,Keladi
29,568,05515,607189,Shiravala
29,568,05515,607190,Analekoppa
29,568,05515,607191,Sangala
29,568,05515,607192,Eli
29,568,05515,607193,Malve
29,568,05515,607194,Sulagodu
29,568,05515,607195,Bhimaneri
29,568,05515,607196,Mankodu
29,568,05515,607197,Kambalikoppa
29,568,05515,607198,Yalagalale
29,568,05515,607199,Balasagodu
29,568,05515,607200,Yalavarsi 
29,568,05515,607201,Jambagar
29,568,05515,607202,Balagodu
29,568,05515,607203,Marasa
29,568,05515,607204,Madasuru
29,568,05515,607205,Padavagodu
29,568,05515,607206,Marur
29,568,05515,607207,Kerodi
29,568,05515,607208,Nadakalasi
29,568,05515,607209,Brahmanamanchale
29,568,05515,607210,Nadamanchale
29,568,05515,607211,Harogoppa
29,568,05515,607212,Banadakoppa
29,568,05515,607213,Puradasara
29,568,05515,607214,Hotalasara
29,568,05515,607215,Brahmanachitratte
29,568,05515,607216,Hakkarekoppa
29,568,05515,607217,Ulluru
29,568,05515,607218,Balegundi
29,568,05515,607219,Shiraguppe
29,568,05515,607220,Naragodu
29,568,05515,607221,Bilisiri
29,568,05515,607222,Halavagodu
29,568,05515,607223,Jambani
29,568,05515,607224,Mullakere
29,568,05515,607225,Barur
29,568,05515,607226,Guthanahalli
29,568,05515,607227,Korlikoppa
29,568,05515,607228,Theppagodu
29,568,05515,607229,Laviggere
29,568,05515,607230,Malla
29,568,05515,607231,Neechadi
29,568,05515,607232,Kelaginamane
29,568,05515,607233,Shedtikere
29,568,05515,607234,Kerekoppa
29,568,05515,607235,Henagere
29,568,05515,607236,Mathikoppa
29,568,05515,607237,Bhimanakone
29,568,05515,607238,Mavinasara
29,568,05515,607239,Athavadi
29,568,05515,607240,Channiganathota
29,568,05515,607241,Heggodu
29,568,05515,607242,Honnesara
29,568,05515,607243,Mundigesara
29,568,05515,607244,Hythuru
29,568,05515,607245,Heggattu
29,568,05515,607246,Hebbarige
29,568,05515,607247,Gijaga
29,568,05515,607248,Bilagodi
29,568,05515,607249,Hiremane
29,568,05515,607250,Malali
29,568,05515,607251,Kanumane
29,568,05515,607252,Hongodu
29,568,05515,607253,Nanditale
29,568,05515,607254,Kaspadi
29,568,05515,607255,Nedaravalli
29,568,05515,607256,Jambekoppa
29,568,05515,607257,Madarasanakoppa
29,568,05515,607258,Ballibylu
29,568,05515,607259,Hosagunda
29,568,05515,607260,Iginabylu
29,568,05515,607261,Chipli
29,568,05515,607262,Byadarakoppa
29,568,05515,607263,Chikkabilagunji
29,568,05515,607264,Hirebilagunji
29,568,05515,607265,Thyagarthi
29,568,05515,607266,Thyagarthi Swasthi
29,568,05515,607267,Thyagarthi Sarkari 
29,568,05515,607268,Belandur
29,568,05515,607269,Kudigere
29,568,05515,607270,Sampalli
29,568,05515,607271,Kotekoppa
29,568,05515,607272,Channashettikoppa
29,568,05515,607273,Hosur
29,568,05515,607274,Adur
29,568,05515,607275,Tumari Koppa
29,568,05515,607276,Saragunda
29,568,05515,607277,Gantinakoppa
29,568,05515,607278,Yebbodi
29,568,05515,607279,Tavarehalli
29,568,05515,607280,Mumbalu
29,568,05515,607281,Narasipura
29,568,05515,607282,Gowja Swasthi 
29,568,05515,607283,Gowthampura
29,568,05515,607284,Gowja Sarkari 
29,568,05515,607285,Nadavalli
29,568,05515,607286,Bhyrapura
29,568,05515,607287,Hireharaka
29,568,05515,607288,Danandur
29,568,05515,607289,Kannur Sarkari
29,568,05515,607290,Kannur Inam
29,568,05515,607291,Malanduru
29,568,05515,607292,Anandapuram
29,568,05515,607293,Yadehalli
29,568,05515,607294,Iruvakki
29,568,05515,607295,Achapura
29,568,05515,607296,Khyra
29,568,05515,607297,Tangalavadi
29,568,05515,607298,Gilalagundi
29,568,05515,607299,Kerehithalu
29,568,05515,607300,Lakkavalli
29,568,05515,607301,Devasa
29,568,05515,607302,Maradavalli
29,568,05515,607303,Kesavinamane
29,568,05515,607304,Nadamalla
29,568,05515,607305,Hedatri 
29,568,05515,607306,Kagarasu
29,568,05515,607307,Seetur
29,568,05515,607308,Hebbase
29,568,05515,607309,Kippadi
29,568,05515,607310,Ambaragodlu
29,568,05515,607311,Hulakodu
29,568,05515,607312,Benkatavalli
29,568,05515,607313,Nadavaddalli
29,568,05515,607314,Chikkamattur
29,568,05515,607315,Hunalamadike
29,568,05515,607316,Mattikoppa
29,568,05515,607317,Besur
29,568,05515,607318,Kolur
29,568,05515,607319,Kanike
29,568,05515,607320,Kabbanadakoppa
29,568,05515,607321,Ginivara
29,568,05515,607322,Gulehalli
29,568,05515,607323,Kuruva Ri
29,568,05515,607324,Avinahalli
29,568,05515,607325,Udri
29,568,05515,607326,Brahmana Bedur
29,568,05515,607327,Yadajigalemane
29,568,05515,607328,Mankalale
